"","country_name","year","country_code.x","region","income_group","HET","rd","country_number","FDI","ICT","Skills","Industry_activity","Access_to_finance","CPI","GDP","GFCF","EX"
"369","Japan",2016,"JPN","East Asia & Pacific","High income",17.5921112166358,3.10665988922119,31,0.3868921511,0.7712728381,0.5890228152,0.8049769998,0.899959147,-0.1231890698,39400.942264036,24.7606842913738,16.0579692360598
"370","Japan",2017,"JPN","East Asia & Pacific","High income",17.5655052337407,3.16635990142822,31,0.1897362768,0.931601584,0.5183457136,0.7861840725,0.9297627211,0.4862286192,38928.952603668,25.0073498435107,17.5914391047836
"371","Japan",2018,"JPN","East Asia & Pacific","High income",17.2692413566673,3.22175002098084,31,0.1977950164,0.9278107285,0.5271623135,0.7894564867,0.9326413274,0.9890544639,39901.7926272904,25.2207196988354,18.3260176546997
"372","Japan",2019,"JPN","East Asia & Pacific","High income",17.0001606858597,3.19899010658264,31,0.2671578122,0.9084311724,0.5261179805,0.7850752473,0.9374978542,0.468087671,40728.5940826643,25.5728648902615,17.4453778322738
"373","Korea, Republic of",2008,"KOR","East Asia & Pacific","High income",30.3317306851463,2.9888699054718,32,1.0681832293,0.9071469307,0.8235175014,0.7460175157,0.862154603,4.6737597744,21639.8507243542,30.9958746907534,47.6418852095772
"374","Korea, Republic of",2009,"KOR","East Asia & Pacific","High income",32.0634841742842,3.14668989181519,32,0.9557685941,1,0.8192195296,0.7438697219,0.920615077,2.7554619379,19427.4616591951,30.8670933706515,45.1853519113199
"375","Korea, Republic of",2010,"KOR","East Asia & Pacific","High income",32.0743975658747,3.3157799243927,32,0.8301437056,1,0.8038911223,0.734366715,0.8990412951,2.9401949801,23437.7316070559,30.2270160724482,47.1037369107414
"376","Korea, Republic of",2011,"KOR","East Asia & Pacific","High income",28.1790538029906,3.59198999404907,32,0.7798292779,1,0.7855258584,0.7557587624,0.8771079779,4.0255635442,25487.6169603217,30.1543367115518,53.3377319003336
"377","Korea, Republic of",2012,"KOR","East Asia & Pacific","High income",28.2174671755151,3.8503999710083,32,0.7427796431,0.9911137223,0.8036160469,0.7300789952,0.878164351,2.1869782972,25756.9980194237,29.5542275410083,54.0940513351953
"378","Korea, Republic of",2013,"KOR","East Asia & Pacific","High income",29.815779383274,3.95124006271362,32,0.9313280492,1,0.7874701619,0.7777408957,0.870085001,1.301530251,27362.1484525712,29.092646808666,51.2920711097027
"379","Korea, Republic of",2014,"KOR","East Asia & Pacific","High income",30.0582338141868,4.07785987854004,32,0.624771708,0.9267264605,0.7718925476,0.7696282268,0.8540899158,1.2751317063,29358.6951663639,28.9578175949015,47.8314208662979
"380","Korea, Republic of",2015,"KOR","East Asia & Pacific","High income",31.210776472633,3.97819995880127,32,0.2799955595,0.8881336451,0.7604387403,0.7912392616,0.8550623655,0.705974776,28743.807492653,29.0106020408434,42.989561527711
"381","Korea, Republic of",2016,"KOR","East Asia & Pacific","High income",30.5237689776385,3.9870400428772,32,0.8068933268,0.9473934174,0.7523146272,0.8139004111,0.8643089533,0.9719484298,29236.2506092574,29.719437199287,40.1326509111205
"382","Korea, Republic of",2017,"KOR","East Asia & Pacific","High income",32.5456334891575,4.29205989837646,32,1.1030780113,0.9169499278,0.6594564915,0.7906332016,0.8967516422,1.9439775325,31524.9426699331,31.5115469416487,40.9342069409884
"383","Korea, Republic of",2018,"KOR","East Asia & Pacific","High income",36.3907065009148,4.51632976531982,32,0.7063377973,0.8836932182,0.6708267331,0.8188413978,0.8953148723,1.4757540069,33375.7539426242,30.3755899164289,41.7132908430894
"384","Korea, Republic of",2019,"KOR","East Asia & Pacific","High income",32.4044345764689,4.62702989578247,32,0.5834646491,0.8650987148,0.6730574965,0.8248762488,0.9098075032,0.3835052379,31874.5275465139,30.0858753770658,39.2758610673609
"385","Latvia",2008,"LVA","Europe & Central Asia","High income",7.39409509702541,0.577199995517731,33,3.5259939206,0.7053580284,0.7920049429,0.5855728984,0.7980748415,15.2538729055,16672.2249995901,31.8609711084626,39.25750458386
"386","Latvia",2009,"LVA","Europe & Central Asia","High income",8.68877166805992,0.448579996824265,33,-0.0841508105,0.5659360886,0.7960802317,0.643548727,0.8225434422,3.2588301129,12422.4284295482,22.2250327473546,42.2140348572485
"387","Latvia",2010,"LVA","Europe & Central Asia","High income",8.45189090437434,0.605710029602051,33,1.7519715683,0.5851707458,0.8152940869,0.6420705318,0.8053612113,-1.2241384807,11403.1221945412,19.0516962093058,53.2583793215163
"388","Latvia",2011,"LVA","Europe & Central Asia","High income",9.47080113412681,0.71561998128891,33,5.2973057789,0.6056711078,0.7638744712,0.6748156548,0.7973470688,4.2224732397,13342.4182026272,22.9996043279039,59.7798909523655
"389","Latvia",2012,"LVA","Europe & Central Asia","High income",11.4063693441284,0.663070023059845,33,3.9445499904,0.6003516912,0.7644851804,0.6310642958,0.7550420165,2.2853014038,13719.9172449879,26.0257324526425,61.4437531058355
"390","Latvia",2013,"LVA","Europe & Central Asia","High income",15.417807096312,0.613210022449493,33,2.9859601751,0.6823812127,0.7348601818,0.6865436435,0.70900172,0.0111005712,14866.3992457487,24.2765465398275,60.3951732405058
"391","Latvia",2014,"LVA","Europe & Central Asia","High income",17.7270386680614,0.689079999923706,33,2.8608442436,0.6521753669,0.7141532302,0.6776422262,0.6613670588,0.6901770849,15586.5444034599,22.796512897213,61.1547282077451
"392","Latvia",2015,"LVA","Europe & Central Asia","High income",18.9245034657572,0.619809985160828,33,2.7114676544,0.6362726688,0.7310081124,0.6947476864,0.6165425181,0.2134503803,13681.0965240821,21.863012585887,60.2753827650078
"393","Latvia",2016,"LVA","Europe & Central Asia","High income",17.240453850112,0.435140013694763,33,0.907152517,0.6890292168,0.7330387831,0.7135946751,0.6073283553,0.09899802,14220.8637714798,19.3080108866214,59.6070823895513
"394","Latvia",2017,"LVA","Europe & Central Asia","High income",17.7178811110539,0.511039972305298,33,2.3309617376,0.894577682,0.6547988653,0.6796427369,0.6267669201,2.8940769822,15593.8403927397,20.5992580981783,61.5894393630579
"395","Latvia",2018,"LVA","Europe & Central Asia","High income",20.5481995518696,0.638689994812012,33,2.7989746529,0.8563725948,0.6686663628,0.6811765432,0.5979650021,2.5534476398,17786.9858573287,22.118241767831,61.4589417496788
"396","Latvia",2019,"LVA","Europe & Central Asia","High income",17.2174438282965,0.636929988861084,33,2.6266662331,0.850500226,0.6706061959,0.6834453344,0.5725038648,2.7473775893,17919.6323991868,23.148062764832,59.8140791420221
"397","Lithuania",2008,"LTU","Europe & Central Asia","High income",11.7854383674235,1.54663002490997,34,3.7497048108,0.5457122922,0.8608806729,0.4956696033,0.6961241364,11.0915448349,14837.7873775292,26.0664498943006,57.6213269862551
"398","Lithuania",2009,"LTU","Europe & Central Asia","High income",10.5412133750748,1.58838999271393,34,-1.198545804,0.6930465102,0.8532184958,0.5553044677,0.7154163122,4.1612973121,11755.0791163584,17.8849548918346,51.7893007830051
"399","Lithuania",2010,"LTU","Europe & Central Asia","High income",11.2465254632906,1.4237300157547,34,2.7452450955,0.4745261669,0.8541068435,0.5163272023,0.696628511,1.1911800127,11831.2328574576,16.8592678710756,63.9423585065945
"400","Lithuania",2011,"LTU","Europe & Central Asia","High income",10.6061302654938,1.42453002929688,34,4.1277647149,0.5013324618,0.8502796888,0.5616533756,0.6887719631,4.1243805855,14059.7061065315,18.4598843675776,72.8810089085961
"401","Lithuania",2012,"LTU","Europe & Central Asia","High income",11.0380710183916,1.20664000511169,34,1.8677767842,0.5687223077,0.8521713614,0.5159649253,0.6577258706,3.1640308402,14018.4988082522,17.3241686968124,78.2266282268662
"402","Lithuania",2013,"LTU","Europe & Central Asia","High income",11.0225072949695,1.23380994796753,34,1.2337867204,0.8909444809,0.8136799932,0.5914419889,0.6385166049,1.1633411561,15360.4914296739,18.4216939371438,78.668573312647
"403","Lithuania",2014,"LTU","Europe & Central Asia","High income",11.1386334535315,1.21700000762939,34,-0.2746180743,0.9050543308,0.7969903946,0.553163588,0.5929986238,0.2429359406,16218.936869552,18.8699907447275,72.2704251906117
"404","Lithuania",2015,"LTU","Europe & Central Asia","High income",12.7802072196039,1.2522599697113,34,2.5472779324,0.8671181202,0.7873657942,0.5827596188,0.5619576573,-0.6773802666,13975.0867481462,19.6111664588516,68.7776407338805
"405","Lithuania",2016,"LTU","Europe & Central Asia","High income",12.6393855646177,1.26689994335175,34,0.7034381896,0.8702036142,0.7626879215,0.6112459898,0.5695040822,0.678,14663.5590393251,19.857694532318,67.5873830562834
"406","Lithuania",2017,"LTU","Europe & Central Asia","High income",12.5772770218232,1.23898005485535,34,2.1373807051,0.8282507658,0.6722595096,0.5723720789,0.601944685,3.7187866267,16443.2980191706,20.1147915107134,73.5951637391515
"407","Lithuania",2018,"LTU","Europe & Central Asia","High income",12.1009253807543,1.1671199798584,34,1.816970737,0.8211337924,0.6780901551,0.5932973623,0.589664638,2.5310758269,18688.8105847322,20.9400673963478,75.2054048902229
"408","Lithuania",2019,"LTU","Europe & Central Asia","High income",12.0295686194377,1.17664003372192,34,5.5242897224,0.8286503553,0.6798557043,0.5988306403,0.5971925259,2.2425629291,19217.2394022148,21.4313588651266,77.3245620204896
"409","Luxembourg",2008,"LUX","Europe & Central Asia","High income",8.01086863835501,0.78931999206543,35,12.1437803023,0.8143472075,0.7968910336,0.8706524372,0.7772971988,4.0924996197,119940.368195652,20.1440835676294,161.494761789301
"410","Luxembourg",2009,"LUX","Europe & Central Asia","High income",10.3198851314199,0.830839991569519,35,50.240892487,0.65899086,0.7925546169,0.8709970117,0.8464051485,0.0078699436,108962.506590355,18.0192474186727,147.925083013145
"411","Luxembourg",2010,"LUX","Europe & Central Asia","High income",8.7764265788139,0.78329998254776,35,69.6743076981,0.7701399922,0.8557947278,0.8611009121,0.8306264281,2.7947342979,110752.347325475,16.8240877972083,162.709857140044
"412","Luxembourg",2011,"LUX","Europe & Central Asia","High income",9.04638881405491,0.9026899933815,35,14.3521520693,0.7989153266,0.8274584413,0.831816256,0.786660254,3.729262131,118901.6433626,19.213253764947,169.489123436331
"413","Luxembourg",2012,"LUX","Europe & Central Asia","High income",8.68039139994523,0.893040001392365,35,4.724213624,0.801205337,0.845381856,0.8225118518,0.7772012949,2.8866935866,112667.721068906,19.1775316113029,171.211788066768
"414","Luxembourg",2013,"LUX","Europe & Central Asia","High income",6.84339519420279,0.94871997833252,35,35.7430621853,0.8416403532,0.8331028819,0.8323597908,0.7756481767,1.697972066,120030.980980264,18.4542729429366,176.383330927429
"415","Luxembourg",2014,"LUX","Europe & Central Asia","High income",5.97249790631221,1.03011000156403,35,29.1942250336,0.7941898108,0.8365156054,0.8146501184,0.7652752995,0.6952561364,123569.726753718,19.1517354973098,182.782592419634
"416","Luxembourg",2015,"LUX","Europe & Central Asia","High income",7.10632590548736,1.04340994358063,35,75.6604454816,0.7714352608,0.8612802029,0.7912665606,0.7515016794,0.0610402866,105455.895744815,17.3094554675767,191.835449041844
"417","Luxembourg",2016,"LUX","Europe & Central Asia","High income",7.96704802182564,0.842410027980804,35,28.276749427,0.8434092402,0.8115545511,0.7843464613,0.7711905837,0.0430021501,106581.887006659,17.28483889537,191.098633740622
"418","Luxembourg",2017,"LUX","Europe & Central Asia","High income",6.96872980926902,0.896260023117065,35,-41.6509945649,0.9029369354,0.7278264165,0.7847761512,0.8070746064,2.1141966053,110203.008207485,17.8113229941338,192.747503540731
"419","Luxembourg",2018,"LUX","Europe & Central Asia","High income",6.97321919434768,0.936630010604858,35,-36.5361354996,0.9780627489,0.7289605737,0.7732405663,0.8134052753,2.0156040449,116793.619745689,16.2034121628118,197.501337465788
"420","Luxembourg",2019,"LUX","Europe & Central Asia","High income",6.57337439753274,0.994679987430573,35,18.2364331116,0.9749644995,0.7329769731,0.7248654366,0.8299144506,1.6514412927,112626.907705677,17.4024027606044,204.320817651215
"421","Malta",2008,"MLT","Middle East & North Africa","High income",50.4422199526442,0.526669979095459,36,139.5797637122,0.6290425062,0.752153933,0.8890227675,0.8252487183,4.6837963402,21990.060950861,20.0370609087979,148.495004834032
"422","Malta",2009,"MLT","Middle East & North Africa","High income",48.0270773266987,0.507390022277832,36,33.4294083628,0.5081243515,0.7479177117,0.8675820827,0.8669216633,1.8397337198,20928.4734220958,18.2839159051697,147.023771486996
"423","Malta",2010,"MLT","Middle East & North Africa","High income",47.1711631247814,0.587409973144531,36,59.9253241041,0.5916129947,0.7290932536,0.892054975,0.8655101061,2.04106589,21556.7866868651,20.9924000117374,150.946330584818
"424","Malta",2011,"MLT","Middle East & North Africa","High income",47.4128674796177,0.665059983730316,36,227.2559331649,0.6350320578,0.7041342258,0.8825215101,0.8483137488,2.5133730621,22726.1073315183,18.1627819657453,160.586893105739
"425","Malta",2012,"MLT","Middle East & North Africa","High income",45.9493961060871,0.804319977760315,36,149.8983019413,0.6407669783,0.736979425,0.8590294719,0.8485416174,3.2275548376,22010.2659363443,17.6060832371512,163.119016905425
"426","Malta",2013,"MLT","Middle East & North Africa","High income",38.7106007176583,0.743359982967377,36,113.8395000743,0.6495816112,0.7165505886,0.8801806569,0.8297183514,0.9780404188,24108.2667171337,16.5237969361681,155.973465251816
"427","Malta",2014,"MLT","Middle East & North Africa","High income",34.708417130669,0.691789984703064,36,96.508201523,0.7961844206,0.7171807885,0.8606818914,0.7993567586,0.7717953162,26006.5263730175,16.6596199334941,149.812023631315
"428","Malta",2015,"MLT","Middle East & North Africa","High income",30.7947203524404,0.715149998664856,36,45.7223249863,0.7629138827,0.7068287134,0.8363744617,0.7745227814,1.1766491299,24282.7809991603,24.1999859953785,154.618023947903
"429","Malta",2016,"MLT","Middle East & North Africa","High income",21.9332546293823,0.554359972476959,36,36.3481978863,0.7108829021,0.7137743235,0.8127367496,0.7521804571,0.8999730008,24930.3637100406,22.6835908965857,157.801367978674
"430","Malta",2017,"MLT","Middle East & North Africa","High income",30.3770551976307,0.563319981098175,36,25.2199248731,0.738877058,0.6468787789,0.8312978148,0.764994204,1.2606166318,28122.2871698026,20.6326209299209,154.665516548305
"431","Malta",2018,"MLT","Middle East & North Africa","High income",33.0708064673073,0.592859983444214,36,26.2495661198,0.7540491223,0.676371038,0.7701277137,0.7474167347,1.7411304135,31112.6473424194,20.2616750289464,145.221150135083
"432","Malta",2019,"MLT","Middle East & North Africa","High income",29.6218199854196,0.588940024375916,36,24.0246860761,0.7815384865,0.6759882569,0.7680848837,0.7501269579,1.5237508898,31514.4849991541,20.496301938368,146.089451092334
"433","Mongolia",2008,"MNG","East Asia & Pacific","Lower middle income",NA,0.336670011281967,37,12.955297361,0.10064964,0.5362280607,0.1975583434,0.6230267882,27.9556650246,2475.465860854,36.2150454803176,54.0170359170312
"434","Mongolia",2009,"MNG","East Asia & Pacific","Lower middle income",NA,0.304780006408691,37,11.7330934399,0.1114079356,0.5391931534,0.2647051215,0.6294935346,7.6188642926,1993.074657304,28.888994389193,50.2779993278591
"435","Mongolia",2010,"MNG","East Asia & Pacific","Lower middle income",NA,0.244379997253418,37,23.526336424,0.1150508672,0.537427187,0.2468258291,0.6116498113,10.046862703,2660.2886119927,34.4863190088044,46.6789825837072
"436","Mongolia",2011,"MNG","East Asia & Pacific","Lower middle income",NA,0.230540007352829,37,43.9120007372,0.1193262786,0.5554923415,0.3059298098,0.5669807196,8.4112149533,3793.7541942013,48.4123299193304,52.5535550456296
"437","Mongolia",2012,"MNG","East Asia & Pacific","Lower middle income",NA,0.23913000524044,37,34.75602152,0.1747343987,0.5645751357,0.2434309721,0.6292917728,14.3298350825,4402.2993644397,45.1162782423032,43.5721511955575
"438","Mongolia",2013,"MNG","East Asia & Pacific","Lower middle income",16.2910691967733,0.232460007071495,37,16.3701042005,0.2031298578,0.5596704483,0.3442041576,0.6246588826,10.4907026148,4422.2910404618,39.2636451901919,38.8902374821224
"439","Mongolia",2014,"MNG","East Asia & Pacific","Lower middle income",19.6159698597296,0.223399996757507,37,2.7625804601,0.2060748488,0.5618089437,0.3252522051,0.6682768464,12.254029291,4211.9480987071,28.5737584484427,52.2489986932875
"440","Mongolia",2015,"MNG","East Asia & Pacific","Lower middle income",4.16465439611581,0.156399995088577,37,0.8027488095,0.2035096437,0.5518769622,0.316516608,0.6514532566,5.7357030333,3919.3512141014,18.2769008129924,44.1840502359931
"441","Mongolia",2016,"MNG","East Asia & Pacific","Lower middle income",16.4846208749206,0.183449998497963,37,-37.1547645577,0.2097018957,0.5453127623,0.2370449752,0.6322911382,0.7249420046,3690.7567775581,18.6646598385424,50.8721940528744
"442","Mongolia",2017,"MNG","East Asia & Pacific","Lower middle income",3.46794374833655,0.134200006723404,37,13.0787854837,0.2155416459,0.4843167365,0.2885435522,0.672118783,4.31834652,3708.2481664709,22.3489597720727,59.166679269087
"443","Mongolia",2018,"MNG","East Asia & Pacific","Lower middle income",4.99382130403029,0.101609997451305,37,16.5823541054,0.1912881732,0.5029870868,0.2302729487,0.6519883871,6.8279360125,4165.0228208197,26.8454271038682,58.1647822763909
"444","Mongolia",2019,"MNG","East Asia & Pacific","Lower middle income",18.9440216925877,0.0926999971270561,37,17.4565408281,0.1985340714,0.5045092702,0.200671196,0.6736359596,7.2600616437,4394.9471500943,27.9834550928229,59.2172331810747
"445","Netherlands",2008,"NLD","Europe & Central Asia","High income",26.0126195723951,1.62268996238708,38,-0.7147886803,0.9394742846,0.915574789,0.842862308,0.8346879482,2.2135961884,57593.4645617268,22.1170337361982,69.7936334784718
"446","Netherlands",2009,"NLD","Europe & Central Asia","High income",28.0004100594089,1.66569995880127,38,4.4643788257,0.7345275879,0.907084465,0.8423364162,0.8561583161,0.9721099658,52492.382474924,21.3058661229559,62.2370135170171
"447","Netherlands",2010,"NLD","Europe & Central Asia","High income",27.8255278049404,1.70404005050659,38,-0.8486717745,0.8434051871,0.9042648077,0.8285995126,0.8519420028,0.9287586214,50944.7514229504,19.6965833159936,69.8036724776943
"448","Netherlands",2011,"NLD","Europe & Central Asia","High income",25.20772823807,1.8813099861145,38,2.671848337,0.8573138118,0.8747290969,0.8430726528,0.8369315863,2.4705575594,54132.1136721373,20.137339530936,75.5030683053514
"449","Netherlands",2012,"NLD","Europe & Central Asia","High income",25.4572076403873,1.9162700176239,38,2.9813941354,0.8475630879,0.8990570307,0.8248944283,0.8377604485,2.8202464005,49982.5059411159,18.7613137590625,79.5033738356974
"450","Netherlands",2013,"NLD","Europe & Central Asia","High income",24.6381189972858,2.15605998039246,38,5.8294095602,0.8491755724,0.9166272879,0.8515253663,0.8364983797,2.5552187094,51989.4005206274,18.3563651559588,79.880477786038
"451","Netherlands",2014,"NLD","Europe & Central Asia","High income",24.5263008154745,2.17330002784729,38,5.0544206207,0.8200137615,0.9094252586,0.8442125916,0.815256536,0.3187339125,52552.6161564085,17.5915778188099,80.5779081541485
"452","Netherlands",2015,"NLD","Europe & Central Asia","High income",24.0463070891126,2.1460599899292,38,21.351690948,0.8534187078,0.9049682021,0.853463769,0.8135809898,0.2205005362,44906.9975196446,22.1059755828918,82.658896708444
"453","Netherlands",2016,"NLD","Europe & Central Asia","High income",23.9850464132708,2.15081000328064,38,7.0354042054,0.8283817172,0.9011666179,0.8585923314,0.809153378,0.1110077705,45754.7930118019,20.0010729356225,79.5351647591471
"454","Netherlands",2017,"NLD","Europe & Central Asia","High income",22.9041323321878,2.17857003211975,38,1.6699726437,0.9749590158,0.8009851575,0.8330278397,0.8427532315,1.290657716,48460.5129601612,20.1410019156102,83.391768024212
"455","Netherlands",2018,"NLD","Europe & Central Asia","High income",22.4915436494394,2.13879990577698,38,9.5874372323,0.9403687716,0.805658102,0.8443560004,0.8312572837,1.6026273226,52877.543522086,20.4257952652952,84.6834636757465
"456","Netherlands",2019,"NLD","Europe & Central Asia","High income",23.0278496220631,2.18435001373291,38,-1.5536330392,0.9477027655,0.8036594987,0.8353624344,0.8259993792,2.6703293503,52420.6999565304,21.2541586977511,82.5377127008628
"457","New Zealand",2008,"NZL","East Asia & Pacific","High income",9.32059916524986,NA,39,2.345749362,0.8975619674,0.9890884757,0.4780600667,0.8857375979,3.9594935862,31249.1532128738,22.7004424358257,32.0787092277964
"458","New Zealand",2009,"NZL","East Asia & Pacific","High income",9.91035455976136,1.25214004516602,39,0.5774387329,0.6893863678,1,0.5324376225,0.9146571755,2.115491349,28207.7422218362,20.1732310210131,28.73391077007
"459","New Zealand",2010,"NZL","East Asia & Pacific","High income",9.67058830720744,NA,39,-0.0420573397,0.6978974342,0.9857947826,0.5034419894,0.895257473,2.3016754496,33710.5722521474,19.7509614344307,30.2736276814431
"460","New Zealand",2011,"NZL","East Asia & Pacific","High income",9.96927201049415,1.23224997520447,39,2.5182522956,0.9173815846,1,0.5475665331,0.887442112,4.027780986,38411.5554447214,19.9652622931581,30.3950240582091
"461","New Zealand",2012,"NZL","East Asia & Pacific","High income",10.0824886584962,NA,39,1.9885749657,0.9032378793,1,0.5089015365,0.8846025467,1.0599242065,39953.5856925595,20.7573716371862,28.8593905898689
"462","New Zealand",2013,"NZL","East Asia & Pacific","High income",10.7264107400838,1.15339004993439,39,0.9755937603,0.909252584,0.9637055993,0.5773766041,0.8787782788,1.1344993262,42893.9621020954,21.3447139733583,28.8135811643821
"463","New Zealand",2014,"NZL","East Asia & Pacific","High income",9.9138784102099,NA,39,1.2104492202,0.8447278142,0.9395395517,0.5248793364,0.8634366393,1.2275047978,44595.658189537,22.4749660032142,27.9828573783327
"464","New Zealand",2015,"NZL","East Asia & Pacific","High income",10.1121241606523,1.22817003726959,39,-0.1734935597,0.8131474257,0.923940599,0.5069650412,0.8734054565,0.2933180713,38789.0164745536,22.9090624265685,27.9145453121328
"465","New Zealand",2016,"NZL","East Asia & Pacific","High income",10.8767495656268,NA,39,1.57738391,0.8133376837,0.9186438322,0.5244511366,0.885753274,0.6455524645,40453.0989346533,22.5659948907181,26.6301963718938
"466","New Zealand",2017,"NZL","East Asia & Pacific","High income",9.2522046788736,1.34653997421265,39,1.3177244681,0.8691117764,0.8134227395,0.4767819345,0.9177491069,1.8512349835,43534.0893825611,22.9639207163588,27.5639262183464
"467","New Zealand",2018,"NZL","East Asia & Pacific","High income",9.81147627345501,NA,39,1.0841358306,0.878436625,0.8264823556,0.4953223765,0.9137043357,1.5983911709,43805.3057967474,23.5114762982042,27.8715229150548
"468","New Zealand",2019,"NZL","East Asia & Pacific","High income",9.86557593465745,1.4077399969101,39,2.0048338257,0.9088321924,0.8257525563,0.4935584068,0.9222878814,1.6191337224,43039.5458788917,23.4017662292764,27.318831856331
"469","North Macedonia",2008,"MKD","Europe & Central Asia","Upper middle income",1.28635819163206,0.223580002784729,40,5.9111609249,0.6679996848,0.5767328739,0.4375432432,0.6258037686,8.3317869735,4749.9845864524,25.8393791125359,43.2244691363976
"470","North Macedonia",2009,"MKD","Europe & Central Asia","Upper middle income",2.36087246413459,0.196789994835854,40,2.1421092434,0.5747613907,0.5432510972,0.4614073336,0.6415255666,-0.7385688088,4498.8942185761,24.6361746361746,32.8055433623879
"471","North Macedonia",2010,"MKD","Europe & Central Asia","Upper middle income",3.5566616119402,0.216340005397797,40,2.2592130354,0.6135759354,0.5746328235,0.4180386662,0.6326559782,1.507415265,4492.8046194757,23.1417621016428,39.7897533935824
"472","North Macedonia",2011,"MKD","Europe & Central Asia","Upper middle income",4.11012417926637,0.222760006785393,40,4.5620445718,0.6401488781,0.5485250354,0.5423004627,0.6281242371,3.9050781016,5004.3559233045,23.6222117857928,47.1242131386987
"473","North Macedonia",2012,"MKD","Europe & Central Asia","Upper middle income",4.0704306600746,0.326759994029999,40,1.4663955994,0.5850389004,0.5438015461,0.4592682421,0.6398025751,3.3175172998,4641.757287087,23.445531740743,45.3742530045875
"474","North Macedonia",2013,"MKD","Europe & Central Asia","Upper middle income",3.78245909545858,0.438939988613129,40,3.0963649181,0.5882226825,0.5264315009,0.5357574224,0.6452615261,2.7852817885,5145.8637816145,23.7842479741617,43.396474533315
"475","North Macedonia",2014,"MKD","Europe & Central Asia","Upper middle income",3.29601139484136,0.516460001468658,40,2.3985843665,0.5498845577,0.4984861612,0.4920915961,0.6160344481,-0.2818560812,5397.0005410592,23.4910382445307,47.6628552909135
"476","North Macedonia",2015,"MKD","Europe & Central Asia","Upper middle income",3.36912572039516,0.444119989871979,40,2.3891028699,0.5660901666,0.47546947,0.4938651621,0.6128098369,-0.2999209299,4774.5229935304,23.9066184337173,48.7379999069691
"477","North Macedonia",2016,"MKD","Europe & Central Asia","Upper middle income",2.0818051081361,0.435849994421005,40,3.5100072489,0.5706874132,0.4827691317,0.5128151774,0.6239134073,-0.2388353586,5057.5702976655,24.4442202775746,50.663842164107
"478","North Macedonia",2017,"MKD","Europe & Central Asia","Upper middle income",3.98161281913447,0.354389995336533,40,1.8153437455,0.6674473286,0.4477039874,0.4721541703,0.6354830265,1.3514624853,5353.7753878974,22.557943135967,55.145719342637
"479","North Macedonia",2018,"MKD","Europe & Central Asia","Upper middle income",4.04906919458693,0.363669991493225,40,5.717880479,0.6688916683,0.4555344582,0.5150552392,0.6378436685,1.4578600022,6001.0040417036,20.03198774963,60.3751373173263
"480","North Macedonia",2019,"MKD","Europe & Central Asia","Upper middle income",4.21742767736182,0.367830008268356,40,3.5578269309,0.6428664327,0.4516675472,0.5241124034,0.6483091116,0.7668861578,5962.7659327407,21.0422372138482,62.4080567878813
"481","Norway",2008,"NOR","Europe & Central Asia","High income",18.9968692169848,1.55447995662689,41,1.93806121,0.8293585777,0.9531417489,0.5739819407,0.8235015273,3.7542625052,96935.1099912051,22.6152146646261,45.9167117360736
"482","Norway",2009,"NOR","Europe & Central Asia","High income",19.9040118289438,1.7247200012207,41,5.0439375449,0.6662034392,0.9464043975,0.6235439777,0.873490274,2.1970085515,79969.4396922595,23.2600955082622,39.2356785990914
"483","Norway",2010,"NOR","Europe & Central Asia","High income",20.3679916674986,1.64998996257782,41,3.2694825338,0.6872200966,0.9346257448,0.6103244424,0.8719332218,2.4191400889,87685.0202223065,20.7483062760686,39.7598437031518
"484","Norway",2011,"NOR","Europe & Central Asia","High income",21.5439585657908,1.62712001800537,41,2.285901025,0.7026560903,0.9040487409,0.6467403769,0.864166975,1.285,100590.95637548,21.5139706153545,41.2739648574507
"485","Norway",2012,"NOR","Europe & Central Asia","High income",21.1239581312115,1.62086999416351,41,2.8763318335,0.7257147431,0.92476964,0.5692424178,0.8579370379,0.6970429975,101514.371855293,22.4484177577122,40.6824371898883
"486","Norway",2013,"NOR","Europe & Central Asia","High income",21.0204585589969,1.65237998962402,41,0.3779274973,0.7148886919,0.9111247659,0.6479741931,0.8481823802,2.1197948839,102892.283438889,23.577863418624,39.1971735047655
"487","Norway",2014,"NOR","Europe & Central Asia","High income",22.3152781405312,1.71505999565125,41,1.1095525417,0.7809635401,0.9077507257,0.6125602722,0.8366110921,2.0421879351,97006.1346289651,23.8669656974275,38.996355721797
"488","Norway",2015,"NOR","Europe & Central Asia","High income",22.2626290067124,1.93526005744934,41,-0.6518770962,0.7524245381,0.9323911071,0.6238287091,0.8384216428,2.1706812194,74330.4601971752,23.8343606002633,37.8018159096519
"489","Norway",2016,"NOR","Europe & Central Asia","High income",20.9549746236602,2.04460000991821,41,-1.0573943109,0.7471526861,0.9338865876,0.6416578293,0.8618796468,3.5501487287,70431.3168573813,25.2031859033203,35.4599263818255
"490","Norway",2017,"NOR","Europe & Central Asia","High income",21.5968008915935,2.09918999671936,41,-1.4681448313,0.9847952724,0.8230062723,0.6013003588,0.9015719295,1.87563366,75490.6884440251,24.5612193062898,36.3329956891189
"491","Norway",2018,"NOR","Europe & Central Asia","High income",21.1172838064403,2.04781007766724,41,0.0516615549,0.9902455211,0.8459649682,0.5912300348,0.8981223106,2.7647074229,82261.5528792418,23.9259405160528,37.9716930695855
